DATA CARTA;REGIÃO;MASSA DE AR;DESCRIÇÃO;;;;;;;;;;;;;;;;;
2024-03-25 00:00:00;Litoral;mTa;A região delimitada está sob forte influência do fluxo marítimo da alta pressão do Atlântico, caracterizando o predomínio da massa tropical marítima, quente e úmida.;Outono;;;;;;;;;;;;;;;;
2024-03-25 00:00:00;Centro;mPa;A região apresenta-se sob influência de massa polar, evidenciada pela advecção fria e queda nas temperaturas após a passagem de sistema frontal pelo setor central do país.;Outono;;;;;;;;;;;;;;;;
2024-03-25 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência de um sistema frontal, caracterizado pelo escoamento de ar frio e seco proveniente do quadrante sul, típico de uma massa polar atlânt;Outono;;;;;;;;;;;;;;;;
2024-03-26 00:00:00;Norte;mEc;Regiao central da Amazonia caracterizada por temperaturas elevadas e alta umidade, sem influencia de sistemas frontais, confirmando o dominio da Massa Equatorial Continental.;Outono;;;;;;;;;;;;;;;;
2024-03-26 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de leste da alta pressão subtropical do Atlântico Sul, caracterizando a predominância da massa Tropical Atlântica no setor Nordeste.;Outono;;;;;;;;;;;;;;;;
2024-03-26 00:00:00;Litoral;mTa;A área delimitada encontra-se sob o domínio da circulação marítima da alta pressão do Atlântico, caracterizando a predominância da Massa Tropical Atlântica (mTa).;Outono;;;;;;;;;;;;;;;;
2024-03-26 00:00:00;Centro;mPa;A região encontra-se submetida ao fluxo pós-frontal, com advecção de ar frio e caráter instável característico do ingresso da massa polar no setor central do continente.;Outono;;;;;;;;;;;;;;;;
2024-03-26 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência de massa de ar frio e seco, posicionada nitidamente no setor pós-frontal do sistema analisado, caracterizando a mPa.;Outono;;;;;;;;;;;;;;;;
2024-03-27 00:00:00;Norte;mEc;Região predominantemente sob influência da Massa Equatorial Continental, caracterizada por baixos gradientes de pressão e condições térmicas elevadas sobre a bacia amazônica.;Outono;;;;;;;;;;;;;;;;
2024-03-27 00:00:00;Nordeste;mEa;A região delimitada no Nordeste encontra-se sob influência imediata da mEa, caracterizada por ser quente e úmida, atuando sobre a costa e porções adjacentes do litoral setentrional;Outono;;;;;;;;;;;;;;;;
2024-03-27 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento de leste-nordeste oriundo do oceano, caracterizando o dominio da Massa Tropical Atlantica (mTa) com transporte de umidade para o litoral.;Outono;;;;;;;;;;;;;;;;
2024-03-27 00:00:00;Centro;mTa;Regiao sob incidencia de fluxo oriundo do quadrante norte/nordeste, caracteristico da circulacao maritima quente e umida que predomina no setor central do continente.;Outono;;;;;;;;;;;;;;;;
2024-03-27 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência de um sistema frontal, com o campo bárico e o escoamento caracterizando o avanço de ar frio e úmido de origem polar.;Outono;;;;;;;;;;;;;;;;
2024-03-28 00:00:00;Norte;mEc;Predominancia de massa quente e umida sobre a bacia Amazonica, caracteristica da mEc, mantendo estabilidade termica e alta umidade na regiao delimitada.;Outono;;;;;;;;;;;;;;;;
2024-03-28 00:00:00;Nordeste;mTa;A região é dominada pelo fluxo marítimo de sudeste proveniente do anticiclone sobre o Atlântico Sul, caracterizando a atuação e o transporte da massa Tropical Atlântica.;Outono;;;;;;;;;;;;;;;;
2024-03-28 00:00:00;Litoral;mTa;Predomínio de ar tropical quente e úmido no setor costeiro, sob influência direta da circulação marítima da alta pressão, caracterizando a atuação da massa Tropical Atlântica.;Outono;;;;;;;;;;;;;;;;
2024-03-28 00:00:00;Centro;mTa;Regiao sob influencia do escoamento maritimo da alta pressao subtropical, caracterizando o dominio da massa tropical atlantica, quente e umida, sobre o setor central do pais.;Outono;;;;;;;;;;;;;;;;
2024-03-28 00:00:00;Sul;mPa;Observa-se o avanço de uma massa de ar pós-frontal sobre a região Sul, caracterizada pela advecção de ar frio e umidade, posicionada estrategicamente atrás da frente fria.;Outono;;;;;;;;;;;;;;;;
2024-03-29 00:00:00;Norte;mEc;A regiao delimitada esta sob influencia da Massa Equatorial Continental, caracterizada por alta umidade e temperaturas elevadas, atuando sobre a bacia amazonica sem interferencia p;Outono;;;;;;;;;;;;;;;;
2024-03-29 00:00:00;Nordeste;mTa;A região delimitada situa-se sob o regime de circulação da ASAS, caracterizando o predomínio da mTa, massa de ar quente e úmida com fluxo marítimo persistente sobre o Nordeste.;Outono;;;;;;;;;;;;;;;;
2024-03-29 00:00:00;Litoral;mTa;Regiao sob fluxo predominante do quadrante leste, caracteristico da circulacao maritima quente e umida que compoe a massa Tropical Atlantica no litoral do Nordeste brasileiro.;Outono;;;;;;;;;;;;;;;;
2024-03-29 00:00:00;Centro;mPa;A região central delimitada apresenta gradiente térmico e deslocamento de ar associado ao avanço de frente fria na retaguarda, caracterizando a influência de uma massa de ar polar.;Outono;;;;;;;;;;;;;;;;
2024-03-29 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda do sistema frontal, com queda de temperaturas e ventos do quadrante sul, caracterizando o ingresso da Massa Polar Atlântica.;Outono;;;;;;;;;;;;;;;;
2024-03-30 00:00:00;Norte;mEc;Região sob influência predominante da Massa Equatorial Continental, caracterizada por baixas pressões térmicas e alta umidade, típica do interior da Bacia Amazônica.;Outono;;;;;;;;;;;;;;;;
2024-03-30 00:00:00;Nordeste;mTa;A região do Nordeste delimitada encontra-se sob influência da circulação anticiclônica oceânica, caracterizando a predominância da massa Tropical Atlântica (mTa).;Outono;;;;;;;;;;;;;;;;
2024-03-30 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento de leste-nordeste caracteristico da circulacao maritima associada a massa tropical atlantica, mantendo predominio de caracteristicas quentes e u;Outono;;;;;;;;;;;;;;;;
2024-03-30 00:00:00;Centro;mTc;A região central encontra-se sob domínio da mTc, caracterizada por temperaturas elevadas e umidade reduzida, predominante no interior do continente longe da influência oceânica.;Outono;;;;;;;;;;;;;;;;
2024-03-30 00:00:00;Sul;mPa;A região apresenta características de deslocamento pós-frontal, com queda nas temperaturas e valores térmicos condizentes com a influência da mPa na retaguarda da frente fria.;Outono;;;;;;;;;;;;;;;;
2024-03-31 00:00:00;Norte;mEc;Regiao situada no nucleo do continente sob influencia direta de ar quente e umido, caracteristico da massa equatorial continental que domina a Amazonia nesta epoca.;Outono;;;;;;;;;;;;;;;;
2024-03-31 00:00:00;Nordeste;mEa;A regiao apresenta predominio da Massa Equatorial Atlantica, caracterizada por elevada temperatura e umidade, posicionada sobre o setor setentrional do Nordeste brasileiro.;Outono;;;;;;;;;;;;;;;;
2024-03-31 00:00:00;Litoral;mTa;Região sob influência direta da circulação marítima quente e úmida do anticiclone do Atlântico Sul, caracterizando o fluxo típico da Massa Tropical Atlântica sobre o litoral leste.;Outono;;;;;;;;;;;;;;;;
2024-03-31 00:00:00;Centro;mTa;Região sob influência direta da circulação marítima do Atlântico Sul, caracterizada por temperaturas e umidade aquecidas, sem a presença de características térmicas de massas polar;Outono;;;;;;;;;;;;;;;;
2024-03-31 00:00:00;Sul;mPa;A região sob o retângulo vermelho encontra-se sob influência imediata do avanço de uma massa de ar polar, evidenciada pelas temperaturas mais baixas após a passagem da frente fria.;Outono;;;;;;;;;;;;;;;;
2024-04-01 00:00:00;Norte;mEc;Região central da Bacia Amazônica, caracterizada por altas temperaturas e elevada umidade, evidenciando o domínio da Massa Equatorial Continental sem influência de sistemas frontai;Outono;;;;;;;;;;;;;;;;
2024-04-01 00:00:00;Nordeste;mTa;Regiao sob fluxo predominante de leste, caracteristico da circulacao maritima quente e umida que adentra o litoral e interior do Nordeste, mantendo o dominio da mTa.;Outono;;;;;;;;;;;;;;;;
2024-04-01 00:00:00;Litoral;mTa;O setor delimitado encontra-se sob domínio do escoamento marítimo quente e úmido característico da Massa Tropical Atlântica, mantendo condições estáveis de umidade e temperatura.;Outono;;;;;;;;;;;;;;;;
2024-04-01 00:00:00;Centro;mTa;Predominância de ar quente e úmido no setor central conforme os campos báricos, caracterizando o fluxo típico da massa tropical marítima sobre a referida região.;Outono;;;;;;;;;;;;;;;;
2024-04-01 00:00:00;Sul;mPa;Região sob influência direta da massa de ar pós-frontal, caracterizada pelo ingresso de ar mais frio e denso na porção sul do setor delimitado.;Outono;;;;;;;;;;;;;;;;
2024-04-02 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica e áreas continentais adjacentes, onde a massa de ar quente e úmida de origem equatorial continental domina o cenário meteorológico.;Outono;;;;;;;;;;;;;;;;
2024-04-02 00:00:00;Nordeste;mTa;Regiao sob fluxo predominante de leste/sudeste associado ao escoamento da alta subtropical, caracterizando a influencia da massa Tropical Atlantica no setor nordestino.;Outono;;;;;;;;;;;;;;;;
2024-04-02 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento de sueste/leste provindo do Oceano Atlantico, caracterizando o dominio da Massa Tropical Atlantica (mTa) no setor costeiro indicado.;Outono;;;;;;;;;;;;;;;;
2024-04-02 00:00:00;Centro;mTa;Região sob influência da circulação anticiclônica do Atlântico Sul, caracterizada pela predominância de transporte de umidade e calor sobre o setor central do país.;Outono;;;;;;;;;;;;;;;;
2024-04-02 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, caracterizando a incursão e o domínio de massa de ar frio e úmido de origem polar.;Outono;;;;;;;;;;;;;;;;
2024-04-03 00:00:00;Norte;mEc;Região sobre o interior da Amazônia sob influência de massa quente e úmida, característica de baixas latitudes, sem a presença de sistemas frontais atuando no setor delimitado.;Outono;;;;;;;;;;;;;;;;
2024-04-03 00:00:00;Nordeste;mTa;A região encontra-se sob influência do escoamento do quadrante leste, característico da circulação da alta pressão subtropical do Atlântico Sul, justificando a predominância da mTa;Outono;;;;;;;;;;;;;;;;
2024-04-03 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia da circulacao de um centro de alta pressao no Atlantico Sul, caracterizando o transporte de ar quente e umido tipico da massa Tropical Atlan;Outono;;;;;;;;;;;;;;;;
2024-04-03 00:00:00;Centro;mPa;A região encontra-se logo atrás do deslocamento da frente fria, sob influência da subsidência e advecção de ar polar, caracterizada por valores térmicos menores que a vizinhança.;Outono;;;;;;;;;;;;;;;;
2024-04-03 00:00:00;Sul;mPa;A região apresenta características típicas de pós-frontal, com temperaturas mais amenas e ventos com componente sul/sudeste, indicando o avanço e domínio da massa de ar polar.;Outono;;;;;;;;;;;;;;;;
2024-04-04 00:00:00;Norte;mEc;Região central da Amazônia sob influência da Massa Equatorial Continental, caracterizada por alta umidade e temperaturas elevadas, típica do regime equatorial.;Outono;;;;;;;;;;;;;;;;
2024-04-04 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de leste da circulação marítima, transportando ar quente e úmido sobre o Nordeste brasileiro, característica típica da Massa Tropical Atlântic;Outono;;;;;;;;;;;;;;;;
2024-04-04 00:00:00;Litoral;mEa;A região delimitada no litoral norte/nordeste encontra-se sob influência da massa Equatorial Atlântica, caracterizada por condições de calor e alta umidade na faixa costeira tropic;Outono;;;;;;;;;;;;;;;;
2024-04-04 00:00:00;Centro;mPa;A região delimitada encontra-se sob influência de massa de ar frio e seco, posicionada nitidamente no setor pós-frontal da frente fria que atua sobre o Sudeste e Centro-Oeste.;Outono;;;;;;;;;;;;;;;;
2024-04-04 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência direta do avanço de uma massa de ar pós-frontal, caracterizada por temperaturas amenas e fluxo de sul/sudeste.;Outono;;;;;;;;;;;;;;;;
2024-04-05 00:00:00;Norte;mEc;Regiao central e norte da Bacia Amazonica sob influencia direta de massa quente e umida de origem continental, sem interferencia de sistemas frontais ou circulação polar.;Outono;;;;;;;;;;;;;;;;
2024-04-05 00:00:00;Nordeste;mTa;Dominio do fluxo de leste da circulacao da ASAS sobre o setor, caracterizando a atuacao da massa tropical atlantica, quente e umida, sobre a regiao Nordeste.;Outono;;;;;;;;;;;;;;;;
2024-04-05 00:00:00;Litoral;mEa;A região delimitada sob influência da ZCIT no litoral nordeste é dominada pela presença da Massa Equatorial Atlântica, caracterizada por ser quente e úmida.;Outono;;;;;;;;;;;;;;;;
2024-04-05 00:00:00;Centro;mTa;Regiao sob fluxo predominante de leste/nordeste associado a ASAS, mantendo caracteristicas de estabilidade, termodinamicamente quente e umida caracteristica da Massa Tropical Atlan;Outono;;;;;;;;;;;;;;;;
2024-04-05 00:00:00;Sul;mPa;A região encontra-se sob a influência da retaguarda de um sistema frontal, caracterizada pelo ingresso de ar frio e seco, consolidando o domínio da massa polar atlântica.;Outono;;;;;;;;;;;;;;;;
2024-04-06 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde predomina a Massa Equatorial Continental, caracterizada por alta umidade e temperaturas elevadas sobre o continente.;Outono;;;;;;;;;;;;;;;;
2024-04-06 00:00:00;Nordeste;mTa;Regiao sob incidencia de escoamento maritimo quente e umido, caracteristico da massa tropical atlantica, que domina o litoral e parte do interior do Nordeste brasileiro.;Outono;;;;;;;;;;;;;;;;
2024-04-06 00:00:00;Litoral;mEa;A região delimitada no setor leste do Nordeste encontra-se sob influência da Massa Equatorial Atlântica, caracterizada pelo transporte de umidade do oceano para o litoral norte/nor;Outono;;;;;;;;;;;;;;;;
2024-04-06 00:00:00;Centro;mPa;A região central delimitada encontra-se sob a influência direta do avanço da massa de ar polar, evidenciada pela passagem da frente fria que desestabilizou o setor.;Outono;;;;;;;;;;;;;;;;
2024-04-06 00:00:00;Sul;mPa;A região demarcada apresenta temperaturas mais baixas e ventos com componente sul/sudoeste, indicando o avanço de uma massa de ar frio e úmido após a passagem de uma frente fria.;Outono;;;;;;;;;;;;;;;;
2024-04-07 00:00:00;Norte;mEc;Dominio sobre a regiao Amazonica e interior do Norte, caracterizada por alta temperatura e umidade elevada, sem influencia de sistemas frontais ou transicoes extratropicais.;Outono;;;;;;;;;;;;;;;;
2024-04-07 00:00:00;Nordeste;mTa;Predominância da circulação marítima de leste/sudeste, transportando ar quente e úmido do oceano para o interior da região nordestina, sob influência do regime de alta pressão atlâ;Outono;;;;;;;;;;;;;;;;
2024-04-07 00:00:00;Litoral;mEa;A região delimitada no litoral nordeste encontra-se sob influência da Massa Equatorial Atlântica, caracterizada pelo ar quente e úmido predominante na faixa equatorial.;Outono;;;;;;;;;;;;;;;;
2024-04-07 00:00:00;Centro;mTa;Região sob influência do fluxo equatorial/tropical marítimo, caracterizada por temperaturas elevadas e umidade, sob domínio da circulação do anticiclone subtropical.;Outono;;;;;;;;;;;;;;;;
2024-04-07 00:00:00;Sul;mPa;A região apresenta características típicas de pós-frontal, com valores térmicos mais baixos e umidade associada à penetração e atuação da Massa Polar Atlântica no setor.;Outono;;;;;;;;;;;;;;;;
2024-04-08 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica e áreas adjacentes, onde a massa de ar quente e úmida de origem continental predomina, mantendo estabilidade térmica característica.;Outono;;;;;;;;;;;;;;;;
2024-04-08 00:00:00;Nordeste;mTa;A região encontra-se sob influência predominante do fluxo de leste da circulação anticiclônica do Atlântico Sul, caracterizando a atuação da massa de ar Tropical Atlântica.;Outono;;;;;;;;;;;;;;;;
2024-04-08 00:00:00;Litoral;mTa;A área delimitada no litoral leste do Brasil encontra-se sob influência da circulação do escoamento marítimo provindo do Atlântico Sul, caracterizando o predomínio da mTa.;Outono;;;;;;;;;;;;;;;;
2024-04-08 00:00:00;Centro;mTa;Regiao sob influencia direta da alta pressao subtropical do Atlantico Sul, caracterizando a presenca de caracteristicas da massa Tropical Atlantica com umidade e calor moderados.;Outono;;;;;;;;;;;;;;;;
2024-04-08 00:00:00;Sul;mPa;A região encontra-se sob influência de uma massa de ar pós-frontal, caracterizada por temperaturas mais amenas e regime de ventos de quadrante sul, típica de avanço de mPa.;Outono;;;;;;;;;;;;;;;;
2024-04-09 00:00:00;Norte;mEc;Região localizada sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, sob domínio da Massa Equatorial Continental sem influências frontais.;Outono;;;;;;;;;;;;;;;;
2024-04-09 00:00:00;Nordeste;mEa;Predominância de ar quente e úmido transportado pelo fluxo marítimo do Atlântico Norte, atuando sobre a região costeira e interior do Nordeste, sob influência da circulação equator;Outono;;;;;;;;;;;;;;;;
2024-04-09 00:00:00;Litoral;mTa;A região do litoral delimitada permanece sob influência do escoamento marítimo, caracterizado por temperatura e umidade elevadas, propriedades típicas da Massa Tropical Atlântica.;Outono;;;;;;;;;;;;;;;;
2024-04-09 00:00:00;Centro;mTa;A região encontra-se sob influência do escoamento zonal e anticiclônico oceânico, caracterizando a predominância de ar quente e úmido de origem marítima sobre o setor.;Outono;;;;;;;;;;;;;;;;
2024-04-09 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência direta do avanço da massa de ar polar, evidenciado pela trajetória da frente fria que atravessa a porção sul do Brasil.;Outono;;;;;;;;;;;;;;;;
2024-04-10 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica. A ausência de sistemas frontais e a característica de umidade e calor predominante confirmam o domínio da Massa Equatorial Continenta;Outono;;;;;;;;;;;;;;;;
2024-04-10 00:00:00;Nordeste;mTa;Região sob influência direta do escoamento marítimo de leste/sudeste, transportando ar quente e úmido característico da Massa Tropical Atlântica pelo setor costeiro e interior.;Outono;;;;;;;;;;;;;;;;
2024-04-10 00:00:00;Litoral;mTa;O setor encontra-se sob influência do escoamento marítimo de leste, característico da atuação da Massa Tropical Atlântica, apresentando umidade elevada e temperaturas tropicais.;Outono;;;;;;;;;;;;;;;;
2024-04-10 00:00:00;Centro;mTa;Regiao sob influencia da circulacao de um centro de alta pressao no Atlantico Sul, caracterizando a predominancia da massa Tropical Atlantica com umidade e calor moderado.;Outono;;;;;;;;;;;;;;;;
2024-04-10 00:00:00;Sul;mPa;Região sob influência direta de massa de ar frio e úmido, evidenciada pela advecção pós-frontal com quedas significativas nas temperaturas nas estações da área delimitada.;Outono;;;;;;;;;;;;;;;;
2024-04-11 00:00:00;Norte;mEc;A regiao delimitada esta sob influencia da massa de ar quente e umida de origem continental, caracteristica da bacia amazonica, sem a presenca ou avanco de sistemas frontais.;Outono;;;;;;;;;;;;;;;;
2024-04-11 00:00:00;Nordeste;mTa;A região encontra-se sob domínio do fluxo de nordeste proveniente do Atlântico Tropical, caracterizando a predominância da Massa Tropical Atlântica (mTa) sobre o setor.;Outono;;;;;;;;;;;;;;;;
2024-04-11 00:00:00;Litoral;mEa;Região sob influência equatorial no litoral norte/nordeste brasileiro, caracterizada por natureza quente e úmida típica desta massa em baixas latitudes.;Outono;;;;;;;;;;;;;;;;
2024-04-11 00:00:00;Centro;mTa;A região encontra-se sob influência da circulação da alta pressão do Atlântico, apresentando características de ar tropical marítimo, quente e úmido, predominante no setor centro-l;Outono;;;;;;;;;;;;;;;;
2024-04-11 00:00:00;Sul;mPa;A regiao apresenta caracteristicas de pos-frontal com subsidencia e adveccao de ar mais frio, evidenciando o dominio da massa polar atlantica sobre o setor delimitado.;Outono;;;;;;;;;;;;;;;;
2024-04-12 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde predomina uma massa de ar quente e úmida de origem continental, característica da mEc, dadas as condições térmicas e de umidade.;Outono;;;;;;;;;;;;;;;;
2024-04-12 00:00:00;Nordeste;mTa;Região sob predomínio do escoamento marítimo quente e úmido vindo do Atlântico, característico da massa tropical atlântica que influencia o setor costeiro e interior do Nordeste.;Outono;;;;;;;;;;;;;;;;
2024-04-12 00:00:00;Litoral;mTa;Região sob influência direta do fluxo de leste/sudeste associado à circulação periférica do sistema de alta pressão oceânico, caracterizando o domínio da massa tropical atlântica.;Outono;;;;;;;;;;;;;;;;
2024-04-12 00:00:00;Centro;mPa;A regiao delimitada encontra-se sob a influência direta do avanço de uma massa de ar frio e seco, posicionada nitidamente no setor de retaguarda da frente fria.;Outono;;;;;;;;;;;;;;;;
2024-04-12 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência de massa de ar frio e seco, caracterizada por baixas temperaturas e ventos do quadrante sul, posicionada na retaguarda de frente fria;Outono;;;;;;;;;;;;;;;;
2024-04-13 00:00:00;Norte;mEc;Região situada no interior do continente amazônico, caracterizada pelo domínio da Massa Equatorial Continental, que apresenta elevadas temperaturas e umidade no setor.;Outono;;;;;;;;;;;;;;;;
2024-04-13 00:00:00;Nordeste;mTa;Predominância de ar quente e úmido transportado pelo fluxo marítimo na borda ocidental de alta pressão oceânica, caracterizando a influência da mTa na região nordestina.;Outono;;;;;;;;;;;;;;;;
2024-04-13 00:00:00;Litoral;mTa;Regiao sob clara influencia da circulacao periferica da alta pressao do Atlantico Sul, caracterizando o dominio da Massa Tropical Atlantica (mTa) no setor costeiro indicado.;Outono;;;;;;;;;;;;;;;;
2024-04-13 00:00:00;Centro;mPa;A região delimitada encontra-se após a passagem da frente fria, caracterizada pela advecção de ar frio e seco, consolidando o avanço e domínio da massa polar sobre o setor.;Outono;;;;;;;;;;;;;;;;
2024-04-13 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência do avanço de uma frente fria, com massas de ar polar (mPa) adentrando o setor sul do continente, caracterizada pelas baixas temperatu;Outono;;;;;;;;;;;;;;;;
2024-04-14 00:00:00;Norte;mEc;Região central da Bacia Amazônica sob influência da Massa Equatorial Continental, caracterizada por temperaturas elevadas e alta umidade, sem a presença de sistemas frontais atuant;Outono;;;;;;;;;;;;;;;;
2024-04-14 00:00:00;Nordeste;mTa;A região do Nordeste delimitada encontra-se sob influência predominante do fluxo de leste, característico da atuação da Massa Tropical Atlântica, que determina o padrão térmico.;Outono;;;;;;;;;;;;;;;;
2024-04-14 00:00:00;Litoral;mTa;Regiao sob dominio do fluxo do anticiclone subtropical, apresentando caracteristicas tipicas de massa tropical maritima, quente e umida no setor costeiro.;Outono;;;;;;;;;;;;;;;;
2024-04-14 00:00:00;Centro;mPa;A região apresenta declínio térmico e gradiente de pressão característico após a passagem de uma frente fria, indicando o avanço e domínio da massa de ar polar.;Outono;;;;;;;;;;;;;;;;
2024-04-14 00:00:00;Sul;mPa;Região sob influência de massa de ar frio e seco, caracterizada pela queda nas temperaturas e valores reduzidos de ponto de orvalho em retaguarda imediata da frente fria.;Outono;;;;;;;;;;;;;;;;
2024-04-15 00:00:00;Norte;mEc;A região delimitada está situada sobre a bacia amazônica. Na ausência de frentes, a massa de ar quente e úmida mEc domina as condições locais de forma característica e persistente.;Outono;;;;;;;;;;;;;;;;
2024-04-15 00:00:00;Nordeste;mTa;Regiao sob predominio do fluxo de leste/sudeste associado a circulacao periferica da alta pressao do Atlantico Sul, caracterizando a atuacao da massa Tropical Atlantica.;Outono;;;;;;;;;;;;;;;;
2024-04-15 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta da circulacao oceanica de leste, caracterizando a predominancia da massa Tropical Atlantica com ar quente e umido.;Outono;;;;;;;;;;;;;;;;
2024-04-15 00:00:00;Centro;mTa;Regiao sob influencia do escoamento do anticiclone subtropical, apresentando características de ar quente e úmido predominante no setor centro-sudeste do continente.;Outono;;;;;;;;;;;;;;;;
2024-04-15 00:00:00;Sul;mPa;Região sob influência direta da massa de ar pós-frontal, caracterizada por temperaturas mais amenas e regime de circulação de sul/sudeste, indicativo de mPa em processo de avanço.;Outono;;;;;;;;;;;;;;;;
2024-04-16 00:00:00;Norte;mEc;A região delimitada sobre a bacia amazônica caracteriza-se pela permanência de ar quente e úmido, típicos da Massa Equatorial Continental, sem influência de sistemas frontais.;Outono;;;;;;;;;;;;;;;;
2024-04-16 00:00:00;Nordeste;mTa;Predominancia de escoamento vindo do Atlantico Sul sob influencia da circulacao de alta pressao, transportando umidade e calor caracteristicos da massa tropical atlantica na regiao;Outono;;;;;;;;;;;;;;;;
2024-04-16 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência do escoamento marítimo oriundo do anticiclone subtropica, estabelecendo o predomínio da massa Tropical Atlântica (mTa) no setor litor;Outono;;;;;;;;;;;;;;;;
2024-04-16 00:00:00;Centro;mTa;A região encontra-se sob influência da circulação anticiclônica do Atlântico Sul, caracterizando o predomínio de características da Massa Tropical Atlântica (mTa), quente e úmida.;Outono;;;;;;;;;;;;;;;;
2024-04-16 00:00:00;Sul;mPa;A região demarcada encontra-se sob a influência direta do avanço da Massa Polar Atlântica (mPa), posicionada na retaguarda da frente fria que atua sobre o setor Sul/Sudeste.;Outono;;;;;;;;;;;;;;;;
2024-04-17 00:00:00;Norte;mEc;Regiao sobre territorio amazonico caracterizada por ar quente e umido, sem influencia de sistemas frontais ou massas de origem oceanica, dominada pelo regime equatorial continental;Outono;;;;;;;;;;;;;;;;
2024-04-17 00:00:00;Nordeste;mTa;A região encontra-se sob um regime de ventos de leste influenciados pela circulação marítima, com características de elevada temperatura e umidade típicas da massa Tropical Atlânti;Outono;;;;;;;;;;;;;;;;
2024-04-17 00:00:00;Litoral;mTa;Regiao sob influencia direta do escoamento de leste-sudeste do sistema de alta pressao do Atlantico Sul, caracterizando o dominio de massa quente e umida na costa.;Outono;;;;;;;;;;;;;;;;
2024-04-17 00:00:00;Centro;mPa;A região demarcada encontra-se sob influência direta da incursão de ar polar, evidenciada pelo posicionamento de uma frente fria que avança sobre o Sudeste e Centro-Oeste.;Outono;;;;;;;;;;;;;;;;
2024-04-17 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, caracterizando a incursão e predominância da massa de ar Polar Atlântica sobre o setor.;Outono;;;;;;;;;;;;;;;;
2024-04-18 00:00:00;Norte;mEc;A região delimitada sobre a Amazônia apresenta condições típicas de calor e umidade, sem influência de fluxos polares ou periféricos continentais, sob domínio da massa Equatorial C;Outono;;;;;;;;;;;;;;;;
2024-04-18 00:00:00;Nordeste;mTa;Predominância da Massa Tropical Atlântica, caracterizada pelo escoamento de ar quente e úmido vindo do Oceano Atlântico, influenciando as condições de tempo na região delimitada.;Outono;;;;;;;;;;;;;;;;
2024-04-18 00:00:00;Litoral;mTa;A região demarcada encontra-se sob domínio do fluxo de circulação marítima da Alta Subtropical do Atlântico Sul, caracterizando a predominância da Massa Tropical Atlântica (mTa).;Outono;;;;;;;;;;;;;;;;
2024-04-18 00:00:00;Centro;mPa;A região destacada apresenta o ingresso de uma massa de ar frio e seco, caracterizada pela queda nas temperaturas e umidade após a passagem da frente fria.;Outono;;;;;;;;;;;;;;;;
2024-04-18 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, caracterizada pela advecção de ar polar, queda de temperatura e declínio do ponto de orvalho.;Outono;;;;;;;;;;;;;;;;
2024-04-19 00:00:00;Norte;mEc;Regiao central e norte da Amazonia sob influencia consolidada da Massa Equatorial Continental, caracterizada por baixas pressoes e elevadas temperaturas, sem interferencia de siste;Outono;;;;;;;;;;;;;;;;
2024-04-19 00:00:00;Nordeste;mTa;A região delimitada encontra-se sob influência do fluxo de leste/sudeste proveniente do Atlântico Tropical, caracterizando o domínio da massa de ar Tropical Atlântica.;Outono;;;;;;;;;;;;;;;;
2024-04-19 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência do escoamento marítimo de leste, característico da circulação da Alta Subtropical do Atlântico Sul, predominando a massa Tropical Atl;Outono;;;;;;;;;;;;;;;;
2024-04-19 00:00:00;Centro;mTa;Regiao sob influencia do escoamento marítimo vindo do Atlântico associado à ASAS. Predomínio de características quentes e úmidas típicas da mTa sobre o Centro-Oeste brasileiro.;Outono;;;;;;;;;;;;;;;;
2024-04-19 00:00:00;Sul;mPa;A região apresenta características de subsidência e temperaturas mais baixas (pontos de orvalho reduzidos), típicas da retaguarda de um sistema frontal que avança sobre o Sul do Br;Outono;;;;;;;;;;;;;;;;
2024-04-20 00:00:00;Norte;mEc;Regiao central da Amazonia sem influencias frontais, apresentando caracteristicas de ar quente e umido tipicas da Massa Equatorial Continental que domina o setor.;Outono;;;;;;;;;;;;;;;;
