DATA CARTA;REGIÃO;MASSA DE AR;DESCRIÇÃO;;;;;;;;;;;;;;;;;
2022-04-06 00:00:00;Sul;mPa;A região encontra-se submetida à retaguarda de um sistema frontal, caracterizada pelo ingresso e estabilização de ar frio e seco, típico da Massa Polar Atlântica.;Outono;;;;;;;;;;;;;;;;
2022-04-07 00:00:00;Norte;mEc;A região apresenta características de baixas latitudes sobre a bacia amazônica, livre de sistemas frontais, sendo dominada pela massa de ar quente e úmida de origem continental.;Outono;;;;;;;;;;;;;;;;
2022-04-07 00:00:00;Nordeste;mTa;Região sob influência direta da circulação marítima do Atlântico Sul, caracterizada pela predominância de ar quente e úmido transportado para o litoral e interior do Nordeste.;Outono;;;;;;;;;;;;;;;;
2022-04-07 00:00:00;Litoral;mEa;A região delimitada no litoral nordeste encontra-se sob influência da Massa Equatorial Atlântica, caracterizada pelo transporte de umidade e calor da zona intertropical oceânica.;Outono;;;;;;;;;;;;;;;;
2022-04-07 00:00:00;Centro;mTa;A região delimitada está sob influência do fluxo equatorial de leste do Atlântico, caracterizando a predominância da Massa Tropical Atlântica com transporte de umidade e calor.;Outono;;;;;;;;;;;;;;;;
2022-04-07 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência de um sistema frontal com gradiente térmico e fluxo de ar frio e úmido característicos do avanço da massa polar atlântica sobre o Sul;Outono;;;;;;;;;;;;;;;;
2022-04-08 00:00:00;Norte;mEc;A região delimitada compreende a bacia Amazônica, onde predomina a característica massa de ar quente e úmida de origem continental, mantendo estabilidade térmica no setor central d;Outono;;;;;;;;;;;;;;;;
2022-04-08 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo equatorial de leste associado ao escoamento marítimo, caracterizando a predominância e o transporte de umidade da mTa sobre o Nordeste.;Outono;;;;;;;;;;;;;;;;
2022-04-08 00:00:00;Litoral;mEa;Regiao sob influencia da Massa Equatorial Atlantica, caracterizada por transporte de umidade e nebulosidade vindo do oceano, predominando no litoral nordestino nesta configuracao.;Outono;;;;;;;;;;;;;;;;
2022-04-08 00:00:00;Centro;mTa;A regiao delimitada esta sob influencia direta da circulacao oceanica de leste/nordeste, caracterizando o dominio da Massa Tropical Atlantica (mTa) com transporte de umidade.;Outono;;;;;;;;;;;;;;;;
2022-04-08 00:00:00;Sul;mPa;Região sob influência direta de massa de ar frio e seco, posicionada na retaguarda do sistema frontal que avança pelo setor, caracterizada pela queda nas temperaturas e umidade.;Outono;;;;;;;;;;;;;;;;
2022-04-09 00:00:00;Norte;mEc;Regiao central e norte da Amazonia, caracterizada por alta pluviosidade e umidade, sob influencia direta da Massa Equatorial Continental, sem a presenca de sistemas frontais.;Outono;;;;;;;;;;;;;;;;
2022-04-09 00:00:00;Nordeste;mTa;Predominio da massa tropical atlantica na regiao nordeste, caracterizada pelo transporte de umidade do oceano para o continente sob influencia do anticiclone subtropical.;Outono;;;;;;;;;;;;;;;;
2022-04-09 00:00:00;Litoral;mTa;Regiao sob influencia de escoamento de leste-nordeste oriundo do Atlantico Sul, caracterizando a atuacao predominante da Massa Tropical Atlantica (mTa) no setor costeiro indicado.;Outono;;;;;;;;;;;;;;;;
2022-04-09 00:00:00;Centro;mTa;Região central sob influência da circulação marítima da ASAS, apresentando características de temperatura e umidade típicas da massa Tropical Atlântica.;Outono;;;;;;;;;;;;;;;;
2022-04-09 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal (frente fria), caracterizada pelo ingresso de ar frio e seco, típico de uma Massa Polar Atlântica.;Outono;;;;;;;;;;;;;;;;
2022-04-10 00:00:00;Norte;mEc;A regiao apresenta predominancia da Massa Equatorial Continental, caracterizada por ser quente e umida, ocupando a bacia amazonica e regioes adjacentes livres de sistemas frontais.;Outono;;;;;;;;;;;;;;;;
2022-04-10 00:00:00;Nordeste;mTa;A região do Nordeste delimitada encontra-se sob influência predominante do fluxo de leste da alta pressão subtropical do Atlântico Sul, caracterizando a atuação da mTa.;Outono;;;;;;;;;;;;;;;;
2022-04-10 00:00:00;Litoral;mTa;Região litorânea sob influência da circulação da alta pressão do Atlântico, apresentando condições de estabilidade térmica e umidade características da massa tropical atlântica.;Outono;;;;;;;;;;;;;;;;
2022-04-10 00:00:00;Centro;mTa;Regiao sob influencia do escoamento maritimo associado ao sistema de alta pressao do Atlantico Sul, caracterizando a predominancia de massa quente e umida sobre o setor central.;Outono;;;;;;;;;;;;;;;;
2022-04-10 00:00:00;Sul;mTa;A região delimitada encontra-se sob a influência do fluxo marítimo da alta pressão, caracterizando o predomínio de ar quente e úmido de origem tropical atlântica.;Outono;;;;;;;;;;;;;;;;
2022-04-11 00:00:00;Norte;mEc;A região destacada abrange a bacia amazônica e adjacências, caracterizada por ambiente quente e úmido, sob influência da Massa Equatorial Continental (mEc) sem interferência fronta;Outono;;;;;;;;;;;;;;;;
2022-04-11 00:00:00;Nordeste;mEa;Predominância da Massa Equatorial Atlântica, caracterizada pelo fluxo de ar quente e úmido transportado pelos ventos alísios sobre a região costeira e adjacências do Nordeste.;Outono;;;;;;;;;;;;;;;;
2022-04-11 00:00:00;Litoral;mTa;Região sob influência direta do escoamento marítimo quente e úmido estabelecido pela circulação de alta pressão no oceano, caracterizando a predominância da Massa Tropical Atlântic;Outono;;;;;;;;;;;;;;;;
2022-04-11 00:00:00;Centro;mTa;Regiao sob dominio da circulacao maritima associada ao escoamento da ASAS, apresentando caracteristicas tipicas de fluxo de leste/sudeste com umidade e temperaturas tropicais.;Outono;;;;;;;;;;;;;;;;
2022-04-11 00:00:00;Sul;mPa;A região encontra-se submetida ao fluxo de quadrante sul posterior à passagem de sistema frontal, evidenciando o avanço e a predominância da Massa Polar Atlântica sobre o setor.;Outono;;;;;;;;;;;;;;;;
2022-04-12 00:00:00;Norte;mEc;A região delimitada encontra-se sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, sob domínio da massa equatorial continental.;Outono;;;;;;;;;;;;;;;;
2022-04-12 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de leste da alta pressão subtropical do Atlântico Sul, caracterizando o domínio da massa Tropical Atlântica quente e úmida sobre o Nordeste.;Outono;;;;;;;;;;;;;;;;
2022-04-12 00:00:00;Litoral;mTa;Area sob influencia do escoamento marítimo de leste/sudeste associado ao anticiclone do Atlantico Sul, caracterizando o dominio da Massa Tropical Atlantica no litoral em questao.;Outono;;;;;;;;;;;;;;;;
2022-04-12 00:00:00;Centro;mTa;A região encontra-se sob influência do escoamento zonal e anticiclônico do Atlântico, sendo dominada pela massa Tropical Atlântica com características quentes e úmidas.;Outono;;;;;;;;;;;;;;;;
2022-04-12 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de uma frente fria, caracterizada pelo ingresso de ar frio e seco, consolidando o domínio da mPa sobre o setor.;Outono;;;;;;;;;;;;;;;;
2022-04-13 00:00:00;Norte;mEc;Região sob influência da Massa Equatorial Continental, caracterizada por calor e elevada umidade, típica do domínio amazônico preservado na ausência de incursões de sistemas polare;Outono;;;;;;;;;;;;;;;;
2022-04-13 00:00:00;Nordeste;mEa;A região delimitada está sob forte influência do fluxo marítimo equatorial, característico da massa Equatorial Atlântica, responsável por manter a umidade e temperaturas elevadas n;Outono;;;;;;;;;;;;;;;;
2022-04-13 00:00:00;Litoral;mTa;A região delimitada está sob forte influência do escoamento marítimo associado aos ventos de leste/sudeste, caracterizando a predominância da massa Tropical Atlântica (mTa).;Outono;;;;;;;;;;;;;;;;
2022-04-13 00:00:00;Centro;mTa;A região delimitada encontra-se sob o domínio do escoamento marítimo oriundo da alta pressão subtropical do Atlântico Sul, caracterizando a predominância da mTa.;Outono;;;;;;;;;;;;;;;;
2022-04-13 00:00:00;Sul;mPa;A região delimitada encontra-se no setor pós-frontal, sob a influência da incursão de uma Massa Polar Atlântica, caracterizada pelo resfriamento e deslocamento do ar polar.;Outono;;;;;;;;;;;;;;;;
2022-04-14 00:00:00;Norte;mEc;Região sob influência direta da massa equatorial continental, caracterizada por alta umidade e temperaturas elevadas, típica da bacia amazônica na ausência de sistemas frontais.;Outono;;;;;;;;;;;;;;;;
2022-04-14 00:00:00;Nordeste;mTa;Predominância de circulação marítima quente e úmida sob influência do fluxo de leste da periferia da alta pressão subtropical do Atlântico Sul sobre a região Nordeste.;Outono;;;;;;;;;;;;;;;;
2022-04-14 00:00:00;Litoral;mTa;Regiao sob influencia do fluxo maritimo vindo do oceano Atlantico Sul, caracterizado por ar quente e umido, mantendo condicoes tipicas da massa Tropical Atlantica no litoral.;Outono;;;;;;;;;;;;;;;;
2022-04-14 00:00:00;Centro;mTa;A região encontra-se sob influência do setor norte da circulação anticiclônica do Atlântico Sul, caracterizando o predomínio da Massa Tropical Atlântica (mTa) com fluxo de leste.;Outono;;;;;;;;;;;;;;;;
2022-04-14 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, caracterizada pelo ingresso de ar frio e seco, consolidando o avanço e domínio da massa polar atlântica.;Outono;;;;;;;;;;;;;;;;
2022-04-15 00:00:00;Norte;mEc;Regiao central e norte da Amazonia, caracterizada por baixos gradientes de pressao e estabilidade termodinamica tipica da massa equatorial continental.;Outono;;;;;;;;;;;;;;;;
2022-04-15 00:00:00;Nordeste;mTa;Região sob influência predominante do fluxo de leste/sudeste associado ao escoamento da alta pressão subtropical do Atlântico Sul, caracterizando ar quente e úmido.;Outono;;;;;;;;;;;;;;;;
2022-04-15 00:00:00;Litoral;mTa;A região delimitada está sob forte influência do escoamento marítimo provindo do anticiclone do Atlântico Sul, caracterizando a predominância da massa Tropical Atlântica.;Outono;;;;;;;;;;;;;;;;
2022-04-15 00:00:00;Centro;mPa;A região demarcada encontra-se sob a influência direta do avanço de uma massa de ar frio pós-frontal, caracterizada por temperaturas amenas e fluxo de brisa do quadrante sul.;Outono;;;;;;;;;;;;;;;;
2022-04-15 00:00:00;Sul;mPa;A região destacada encontra-se na retaguarda de sistema frontal, apresentando características de ar frio e úmido, típicas do avanço da Massa Polar Atlântica sobre o setor.;Outono;;;;;;;;;;;;;;;;
2022-04-16 00:00:00;Norte;mEc;Regiao situada sobre a bacia Amazonica, caracterizada pelo dominio de massa de ar quente e umida de origem continental, tipica do periodo e da localizacao geografica descrita.;Outono;;;;;;;;;;;;;;;;
2022-04-16 00:00:00;Nordeste;mTa;A região é dominada pelo fluxo de leste da alta pressão, transportando ar quente e úmido do oceano, caracterizando a atuação da Massa Tropical Atlântica sobre o setor.;Outono;;;;;;;;;;;;;;;;
2022-04-16 00:00:00;Litoral;mTa;A região delimitada encontra-se sob a influência direta do escoamento de leste/sudeste associado à circulação marítima quente e úmida, caracterizando o predomínio da massa Tropical;Outono;;;;;;;;;;;;;;;;
2022-04-16 00:00:00;Centro;mPa;A região delimitada encontra-se na retaguarda da frente fria indicada pela linha de instabilidade, caracterizando o avanço e domínio de uma massa de ar frio e úmido de origem polar;Outono;;;;;;;;;;;;;;;;
2022-04-16 00:00:00;Sul;mPa;Região sob influência direta de ar frio e seco após a passagem de sistema frontal, evidenciado pelas temperaturas reduzidas e baixos pontos de orvalho registrados nas estações.;Outono;;;;;;;;;;;;;;;;
2022-04-17 00:00:00;Norte;mEc;Região central e norte sob influência de ar quente e úmido de origem continental, predominante sobre a bacia amazônica na ausência de sistemas frontais ativos no setor.;Outono;;;;;;;;;;;;;;;;
2022-04-17 00:00:00;Nordeste;mTa;A região encontra-se sob influência da circulação marítima da alta pressão, caracterizando a predominância da Massa Tropical Atlântica, quente e úmida, sobre o setor nordestino.;Outono;;;;;;;;;;;;;;;;
2022-04-17 00:00:00;Litoral;mTa;A área delimitada encontra-se sob influência do escoamento marítimo de leste/nordeste associado ao transporte de umidade e calor da circulação oceânica predominante.;Outono;;;;;;;;;;;;;;;;
2022-04-17 00:00:00;Centro;mPa;A região delimitada apresenta queda de temperatura e umidade característica do avanço de uma massa de ar frio e seco, posicionada pela retaguarda de um sistema frontal no litoral.;Outono;;;;;;;;;;;;;;;;
2022-04-17 00:00:00;Sul;mPa;O setor delimitado encontra-se sob a influência direta do avanço da massa de ar pós-frontal, caracterizada pelo resfriamento e declínio das temperaturas após a passagem da frente.;Outono;;;;;;;;;;;;;;;;
2022-04-18 00:00:00;Norte;mEc;Região central e norte da América do Sul sob domínio de massa quente e úmida, característica da circulação amazônica, sem influência de sistemas frontais ou massas polares.;Outono;;;;;;;;;;;;;;;;
2022-04-18 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de leste da circulação marítima, transportando ar quente e úmido do oceano para o continente, caracterizando a dominância da mTa.;Outono;;;;;;;;;;;;;;;;
2022-04-18 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência da circulação anticiclônica do Atlântico Sul, caracterizando a predominância da Massa Tropical Atlântica (mTa), quente e úmida.;Outono;;;;;;;;;;;;;;;;
2022-04-18 00:00:00;Centro;mPa;A regiao apresenta adveccao de ar frio com declinio de temperatura e umidade pos-passagem de frente fria, caracterizando o dominio da Massa Polar Atlantica sobre o Centro-Oeste.;Outono;;;;;;;;;;;;;;;;
2022-04-18 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de uma frente fria, caracterizada pela presença de ar mais frio e denso, típico do domínio da Massa Polar Atlântica sobre o setor.;Outono;;;;;;;;;;;;;;;;
2022-04-19 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, caracterizada por temperaturas elevadas e alta umidade, sem influência de sistemas extratropicais, configurando a mEc.;Outono;;;;;;;;;;;;;;;;
2022-04-19 00:00:00;Nordeste;mTa;A região sob análise é dominada pelo fluxo marítimo de sudeste, característico da circulação da alta pressão subtropical do Atlântico Sul, transportando ar quente e úmido.;Outono;;;;;;;;;;;;;;;;
2022-04-19 00:00:00;Litoral;mPa;O setor delimitado encontra-se sob efeito do avanço de uma massa polar após a passagem de frente fria, caracterizada pela queda nas temperaturas e mudança na direção do vento.;Outono;;;;;;;;;;;;;;;;
2022-04-19 00:00:00;Centro;mPa;A região sob o retângulo exibe queda nas temperaturas e valores específicos de bulbo úmido compatíveis com o avanço de uma massa de ar frio logo após a passagem da frente fria.;Outono;;;;;;;;;;;;;;;;
2022-04-19 00:00:00;Sul;mPa;A região delimitada encontra-se após a passagem de uma frente fria, com escoamento de sul/sudeste característico do avanço da massa de ar polar atlântica sobre o setor.;Outono;;;;;;;;;;;;;;;;
2022-04-20 00:00:00;Norte;mEc;Região sobre o interior da Amazônia caracterizada por altas temperaturas e elevada umidade, sob domínio da massa equatorial continental, sem influência direta de sistemas frontais.;Outono;;;;;;;;;;;;;;;;
2022-04-20 00:00:00;Nordeste;mTa;Regiao sob influêcia do fluxo marítimo predominante do Atlântico Sul, caracterizado por ar quente e úmido transportado pelos ventos alísios para o setor leste da região Nordeste.;Outono;;;;;;;;;;;;;;;;
2022-04-20 00:00:00;Litoral;mTa;A região sob análise encontra-se influenciada pelo fluxo de umidade e calor oceânico advindo da circulação anticiclônica, caracterizando a predominância da Massa Tropical Atlântica;Outono;;;;;;;;;;;;;;;;
2022-04-20 00:00:00;Centro;mPa;A regiao apresenta adveccao de ar frio e seco logo apos a passagem de uma frente fria, caracterizada pela queda das temperaturas e reducao da umidade no setor central.;Outono;;;;;;;;;;;;;;;;
2022-04-20 00:00:00;Sul;mPa;A região destacada encontra-se sob a influência direta do avanço de uma massa de ar frio e seco, posicionada retaguarda da frente fria que atua sobre o Sudeste e Sul do Brasil.;Outono;;;;;;;;;;;;;;;;
2022-04-21 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, caracterizada pela atuação da Massa Equatorial Continental, que apresenta características de calor e elevada umidade.;Outono;;;;;;;;;;;;;;;;
2022-04-21 00:00:00;Nordeste;mTa;A região encontra-se sob influência do escoamento marítimo de leste, característico da massa Tropical Atlântica, garantindo condições de temperatura elevada e umidade na costa.;Outono;;;;;;;;;;;;;;;;
2022-04-21 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência da circulação anticiclônica do Atlântico Sul, caracterizando o predomínio de ar quente e úmido transportado por esta massa.;Outono;;;;;;;;;;;;;;;;
2022-04-21 00:00:00;Centro;mTa;A região delimitada encontra-se sob domínio da alta pressão oceânica, caracterizando o fluxo de uma massa de ar quente e úmida marítima sobre o setor central do Brasil.;Outono;;;;;;;;;;;;;;;;
2022-04-21 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de uma frente fria, caracterizando o ingresso e domínio da massa de ar polar, evidenciado pela trajetória do sistema oceânico.;Outono;;;;;;;;;;;;;;;;
2022-04-22 00:00:00;Norte;mEc;Regiao sobre a bacia amazonica, caracterizada pelo dominio de altas temperaturas e elevada umidade, tipico da massa equatorial continental sem influencia de sistemas frontais.;Outono;;;;;;;;;;;;;;;;
2022-04-22 00:00:00;Nordeste;mTa;A região demarcada apresenta domínio de correntes de ar do quadrante leste de origem oceânica, caracterizando a influência da massa tropical atlântica na faixa leste do Nordeste.;Outono;;;;;;;;;;;;;;;;
2022-04-22 00:00:00;Litoral;mEa;A região delimitada no litoral nordeste encontra-se sob influência da massa Equatorial Atlântica, caracterizada pelo fluxo de ar tropical úmido e quente sobre a costa norte/nordest;Outono;;;;;;;;;;;;;;;;
2022-04-22 00:00:00;Centro;mPa;A região sob análise está a retaguarda de um sistema frontal, apresentando queda nas temperaturas e valores térmicos característicos do avanço de uma massa de ar frio.;Outono;;;;;;;;;;;;;;;;
2022-04-22 00:00:00;Sul;mPa;A regiao delimitada encontra-se sob a influencia da massa polar atlantica, evidenciada pela adveccao de ar frio e seco apos a passagem de sistema frontal pelo setor.;Outono;;;;;;;;;;;;;;;;
2022-04-23 00:00:00;Norte;mEc;Regiao centralizada na bacia amazonica, caracterizada pelo predominio de ar quente e umido de origem equatorial, sem influencia direta de sistemas frontais ou circulações oceanicas;Outono;;;;;;;;;;;;;;;;
2022-04-23 00:00:00;Nordeste;mTa;A região delimitada está sob forte influência do escoamento de leste-sudeste, característico da circulação da ASAS, que transporta ar quente e úmido sobre o setor costeiro e interi;Outono;;;;;;;;;;;;;;;;
2022-04-23 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do fluxo maritimo oriundo do oceano, caracterizando o dominio da mTa, transportando umidade constante para a faixa litoranea.;Outono;;;;;;;;;;;;;;;;
2022-04-23 00:00:00;Centro;mTa;Região situada sob o domínio da circulação anticiclônica do Atlântico Sul, caracterizada pela predominância da massa de ar Tropical Atlântica, quente e úmida.;Outono;;;;;;;;;;;;;;;;
2022-04-23 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência de massa de ar frio e seco, caracterizada pelo gradiente de pressão pós-frontal que desloca ar polar para latitudes menores.;Outono;;;;;;;;;;;;;;;;
2022-04-24 00:00:00;Norte;mEc;Região sob influência da Massa Equatorial Continental, caracterizada pela presença de ar quente e úmido no interior do continente amazônico, sem influência de sistemas frontais.;Outono;;;;;;;;;;;;;;;;
2022-04-24 00:00:00;Nordeste;mEa;Regiao sob incidencia de fluxo constante do Atlantico tropical, caracterizando a atuacao da mEa, que transporta umidade e calor para o setor nordeste do pais.;Outono;;;;;;;;;;;;;;;;
2022-04-24 00:00:00;Litoral;mTa;Predominio da massa Tropical Atlantica, caracterizada por altas temperaturas e umidade, mantendo estabilidade sobre o litoral do Nordeste brasileiro.;Outono;;;;;;;;;;;;;;;;
2022-04-24 00:00:00;Centro;mPa;A região apresenta o avanço de uma massa de ar pós-frontal, com queda de temperaturas e ventos no quadrante sul, caracterizando o domínio da massa polar atlântica.;Outono;;;;;;;;;;;;;;;;
2022-04-24 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, sob a influência direta do escoamento de uma massa polar atlântica (mPa), caracterizada por ar frio e estável.;Outono;;;;;;;;;;;;;;;;
2022-04-25 00:00:00;Norte;mEc;A região delimitada compreende a bacia amazônica. A estabilidade das pressões e a ausência de interferências de sistemas de médias latitudes confirmam a predominância da mEc.;Outono;;;;;;;;;;;;;;;;
2022-04-25 00:00:00;Nordeste;mTa;Predominio da massa Tropical Atlantica na regiao Nordeste, caracterizada pelo transporte de umidade e calor sobre o setor sob influencia do fluxo zonal do Atlantico Sul.;Outono;;;;;;;;;;;;;;;;
2022-04-25 00:00:00;Litoral;mTa;Predominância de fluxo marítimo sob influência de alta pressão no oceano, transportando ar quente e úmido para a faixa litorânea do Nordeste brasileiro.;Outono;;;;;;;;;;;;;;;;
2022-04-25 00:00:00;Centro;mTa;A região encontra-se sob o fluxo do escoamento marítimo vindo do Atlântico, influenciada pela alta pressão oceânica, caracterizando a predominância da massa tropical atlântica.;Outono;;;;;;;;;;;;;;;;
2022-04-25 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência de um sistema frontal com circulação ciclônica, transportando ar frio e úmido característico da mPa para o setor.;Outono;;;;;;;;;;;;;;;;
2022-04-26 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde predomina a Massa Equatorial Continental, caracterizada por temperaturas elevadas e alta umidade, sem influência de sistemas pol;Outono;;;;;;;;;;;;;;;;
2022-04-26 00:00:00;Nordeste;mTa;Predominância de escoamento marítimo associado aos ventos alísios, transportando ar quente e úmido oceânico para o interior do setor delimitado.;Outono;;;;;;;;;;;;;;;;
2022-04-26 00:00:00;Litoral;mTa;Região sob influência direta do fluxo de ar quente e úmido proveniente do Atlântico Tropical, característico da predominância da massa Tropical Atlântica no litoral.;Outono;;;;;;;;;;;;;;;;
2022-04-26 00:00:00;Centro;mTc;A região demarcada encontra-se sob influência persistente da mTc, caracterizada por temperaturas elevadas e baixa umidade, típica da atuação da Depressão Térmica do Chaco.;Outono;;;;;;;;;;;;;;;;
2022-04-26 00:00:00;Sul;mPa;A região delimitada situa-se na retaguarda da frente fria indicada pela linha azul, caracterizando o ingresso e predomínio da massa de ar polar atlântica.;Outono;;;;;;;;;;;;;;;;
2022-04-27 00:00:00;Norte;mEc;Região central da Bacia Amazônica, caracterizada por baixos gradientes de pressão, elevados teores de umidade e ausência de influência direta de sistemas frontais ou oceânicos.;Outono;;;;;;;;;;;;;;;;
2022-04-27 00:00:00;Nordeste;mEa;A região delimitada no Nordeste encontra-se sob influência predominante da massa Equatorial Atlântica, caracterizada pelo fluxo de ar quente e úmido vindo do oceano tropical.;Outono;;;;;;;;;;;;;;;;
2022-04-27 00:00:00;Litoral;mTa;A região sob o retângulo está sob a influência direta do escoamento marítimo associado à circulação da alta subtropical, caracterizando o domínio da massa Tropical Atlântica.;Outono;;;;;;;;;;;;;;;;
2022-04-27 00:00:00;Centro;mTa;Regiao sob influencia do escoamento do anticiclone subtropical, mantendo predominio de caracteristicas tropicais maritimas de umidade e calor na area delimitada.;Outono;;;;;;;;;;;;;;;;
2022-04-27 00:00:00;Sul;mPa;A região apresenta características de subsidência e temperaturas mais amenas típicas do pós-frontal, configurando o avanço de uma massa de ar frio e úmida sobre o setor Sul.;Outono;;;;;;;;;;;;;;;;
2022-04-28 00:00:00;Norte;mEc;Regiao central e norte do Brasil caracterizada por baixas latitudes, apresentando alta umidade e temperaturas elevadas típicas da origem continental equatorial.;Outono;;;;;;;;;;;;;;;;
2022-04-28 00:00:00;Nordeste;mTa;Regiao sob fluxo de leste-sudeste proveniente do Atlantico Sul, caracterizada pela predominancia da massa Tropical Atlantica, que transporta umidade para o setor oriental do Nordes;Outono;;;;;;;;;;;;;;;;
2022-04-28 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento oceanico do anticiclone subtropical, caracterizada por subsidencia e transporte de umidade maritima, mantendo caracteristicas tropicais.;Outono;;;;;;;;;;;;;;;;
2022-04-28 00:00:00;Centro;mTa;Regiao sob regime de subsidencia e estabilidade associada ao anticiclone, caracterizando predominio de ar quente e umido de origem maritima com persistencia da mTa.;Outono;;;;;;;;;;;;;;;;
2022-04-28 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, caracterizada pela entrada e predomínio da massa polar atlântica, evidenciada pelas menores temperaturas.;Outono;;;;;;;;;;;;;;;;
2022-04-29 00:00:00;Norte;mEc;Região central da Bacia Amazônica sob domínio da massa quente e úmida de origem continental, caracterizada por baixos gradientes de pressão e ausência de incursões polares.;Outono;;;;;;;;;;;;;;;;
2022-04-29 00:00:00;Nordeste;mTa;Predominio da massa tropical atlantica devido ao fluxo do quadrante leste, estabelecendo condicoes quentes e umidas sob influencia da circulacao de alta pressao sobre o oceano.;Outono;;;;;;;;;;;;;;;;
2022-04-29 00:00:00;Litoral;mTa;A região delimitada no setor leste do Nordeste encontra-se sob influência da circulação marítima da massa tropical atlântica, garantindo umidade e temperaturas elevadas no litoral.;Outono;;;;;;;;;;;;;;;;
2022-04-29 00:00:00;Centro;mPa;A região apresenta o avanço e a estabilização de uma massa de ar frio e seco (mPa), caracterizada pela queda nas temperaturas e umidade após a passagem de uma frente fria.;Outono;;;;;;;;;;;;;;;;
2022-04-29 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência direta do avanço de uma massa polar após a passagem de sistema frontal, evidenciado pelas temperaturas mais baixas e ventos do quad;Outono;;;;;;;;;;;;;;;;
2022-04-30 00:00:00;Norte;mEc;A região apresenta características de baixas latitudes e ambiente continental amazônico, caracterizado por ar quente e úmido, sem influência de sistemas extratropicais ou marítimos;Outono;;;;;;;;;;;;;;;;
2022-04-30 00:00:00;Nordeste;mTa;Regiao sob influencia do escoamento de leste do anticiclone subtropical, caracterizando a predominancia da massa tropical atlantica, quente e umida sobre o setor leste nordestino.;Outono;;;;;;;;;;;;;;;;
2022-04-30 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta da circulacao oceanica de ventos quentes e umidos oriundos do Atlantico Sul, caracteristica predominante da Massa Tropical Atlantica.;Outono;;;;;;;;;;;;;;;;
2022-04-30 00:00:00;Centro;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, caracterizada pela incursão de ar polar, evidenciada pelos valores térmicos reduzidos e fluxo de sul.;Outono;;;;;;;;;;;;;;;;
2022-04-30 00:00:00;Sul;mPa;Observa-se o ingresso de ar frio e seco na retaguarda de um sistema frontal, caracterizando a atuação da massa de ar polar sobre o setor delimitado.;Outono;;;;;;;;;;;;;;;;
2022-05-01 00:00:00;Norte;mEc;A região delimitada cobre a porção central da Bacia Amazônica, onde predomina ar quente e úmido de origem continental, caracterizando a influência direta da massa Equatorial Contin;Outono;;;;;;;;;;;;;;;;
2022-05-01 00:00:00;Nordeste;mTa;A região encontra-se sob influência do escoamento marítimo de leste, característico do transporte de umidade e calor da massa Tropical Atlântica sobre o setor litorâneo e interior.;Outono;;;;;;;;;;;;;;;;
2022-05-01 00:00:00;Litoral;mEa;A região delimitada no setor norte/nordeste do litoral é predominada pela massa Equatorial Atlântica, caracterizada pelo ar quente e úmido característico da região equatorial.;Outono;;;;;;;;;;;;;;;;
2022-05-01 00:00:00;Centro;mPa;A região encontra-se sob influência de massa de ar frio e seco (mPa), evidenciada pelos valores de temperatura do ponto de orvalho em declínio e fluxo de sul no setor sul do contin;Outono;;;;;;;;;;;;;;;;
2022-05-01 00:00:00;Sul;mPa;Região sob influência direta de um núcleo de alta pressão pós-frontal, com advecção fria e queda nas temperaturas em superfície, caracterizando o ingresso da mPa.;Outono;;;;;;;;;;;;;;;;
2022-05-02 00:00:00;Norte;mEc;Região central da Bacia Amazônica sob domínio da massa equatorial continental, caracterizada por temperaturas elevadas e elevada umidade em um arranjo de fraco gradiente bárico.;Outono;;;;;;;;;;;;;;;;
2022-05-02 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de leste da alta subtropical, caracterizando o domínio de uma massa quente e úmida originada sobre o Atlântico Sul.;Outono;;;;;;;;;;;;;;;;
