DATA CARTA;REGIÃO;MASSA DE AR;DESCRIÇÃO;;;;;;;;;;;;;;;;;
2025-02-14 00:00:00;Norte;mEc;A região do retângulo está posicionada sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, sob domínio da Massa Equatorial Continental.;Verão;;;;;;;;;;;;;;;;
2025-02-14 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo subsidente da alta pressão do Atlântico, caracterizando a atuação da Massa Tropical Atlântica com transporte de umidade para o continen;Verão;;;;;;;;;;;;;;;;
2025-02-14 00:00:00;Litoral;mTa;A região sob análise está sob o domínio do escoamento marítimo associado à circulação anticiclônica do Atlântico Sul, caracterizando a predominância da Massa Tropical Atlântica (mT;Verão;;;;;;;;;;;;;;;;
2025-02-14 00:00:00;Centro;mTa;A região encontra-se sob o fluxo do escoamento marítimo vindo do Atlântico Sul, caracterizando o domínio da massa Tropical Atlântica com transporte de umidade para o interior.;Verão;;;;;;;;;;;;;;;;
2025-02-14 00:00:00;Sul;mTa;A região delimitada está sob influência direta do fluxo de ar quente e úmido proveniente do oceano, característico da circulação da massa Tropical Atlântica.;Verão;;;;;;;;;;;;;;;;
2025-02-15 00:00:00;Norte;mEc;A região apresenta características de baixas latitudes sobre o interior do continente, com predomínio de massa quente e úmida típica da bacia Amazônica.;Verão;;;;;;;;;;;;;;;;
2025-02-15 00:00:00;Nordeste;mTa;Predominio de fluxo marítimo quente e úmido sobre a região Nordeste, característico da atuação da massa Tropical Atlântica sob regime de circulação zonal.;Verão;;;;;;;;;;;;;;;;
2025-02-15 00:00:00;Litoral;mEa;A região delimitada no litoral nordestino encontra-se sob influência predominante do escoamento oceânico quente e úmido, característico da Massa Equatorial Atlântica.;Verão;;;;;;;;;;;;;;;;
2025-02-15 00:00:00;Centro;mTa;Região central sob influência da circulação do escoamento tropical marítimo, caracterizado por fluxo de norte/nordeste transportando umidade do Atlântico para o interior do país.;Verão;;;;;;;;;;;;;;;;
2025-02-15 00:00:00;Sul;mTa;A região encontra-se sob domínio da circulação marítima da alta pressão, caracterizando o fluxo de uma massa de ar quente e úmida sobre o setor.;Verão;;;;;;;;;;;;;;;;
2025-02-16 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, caracterizada por fluxo dominante de umidade e calor, típicos da Massa Equatorial Continental, sem influência de sistemas frontais.;Verão;;;;;;;;;;;;;;;;
2025-02-16 00:00:00;Nordeste;mTa;Predomínio de ar quente e úmido transportado pelos ventos alísios do quadrante leste, característico da atuação da circulação da alta subtropical sobre a costa e interior nordestin;Verão;;;;;;;;;;;;;;;;
2025-02-16 00:00:00;Litoral;mTa;Região sob influência direta do fluxo de leste/sudeste associado à circulação marítima oceânica, caracterizando o domínio da massa Tropical Atlântica.;Verão;;;;;;;;;;;;;;;;
2025-02-16 00:00:00;Centro;mTc;Região continental central sob influência da massa Tropical Continental, caracterizada por temperaturas elevadas e umidade variável, típica da Depressão do Chaco.;Verão;;;;;;;;;;;;;;;;
2025-02-16 00:00:00;Sul;mTa;Região sob influência direta do fluxo de leste/nordeste advindo do oceano, caracterizando a atuação da massa tropical atlântica quente e úmida sobre o setor sudeste.;Verão;;;;;;;;;;;;;;;;
2025-02-17 00:00:00;Norte;mEc;Regiao central e norte da Amazonia sob influencia persistente da Massa Equatorial Continental, caracterizada por alta umidade e temperaturas elevadas sem interferencia de frentes.;Verão;;;;;;;;;;;;;;;;
2025-02-17 00:00:00;Nordeste;mTa;Predomínio de valores de umidade e temperaturas elevados condizentes com a massa Tropical Atlântica, que exerce influência sobre o setor litorâneo e adjacências no momento.;Verão;;;;;;;;;;;;;;;;
2025-02-17 00:00:00;Litoral;mEa;A região delimitada no litoral nordestino encontra-se sob influência predominante da massa Equatorial Atlântica, caracterizada pelo fluxo de ar quente e úmido vindo do oceano.;Verão;;;;;;;;;;;;;;;;
2025-02-17 00:00:00;Centro;mTa;A regiao encontra-se sob circulacao de leste/nordeste associada a alta pressao, evidenciando o transporte de umidade e calor do oceano para o continente, configurando influencia da;Verão;;;;;;;;;;;;;;;;
2025-02-17 00:00:00;Sul;mPa;A região delimitada está sob a influência direta do avanço de uma massa polar, caracterizada por temperaturas mais amenas e fluxo de ar pós-frontal evidente na carta.;Verão;;;;;;;;;;;;;;;;
2025-02-18 00:00:00;Norte;mEc;Região sob influência predominante de ar quente e úmido de origem equatorial continental, característica da bacia amazônica e sem interação direta com sistemas frontais de alta lat;Verão;;;;;;;;;;;;;;;;
2025-02-18 00:00:00;Nordeste;mTa;A região delimitada sob influência da circulação anticiclônica marítima, apresentando características de massa quente e úmida típica da estabilidade de origem oceânica.;Verão;;;;;;;;;;;;;;;;
2025-02-18 00:00:00;Litoral;mTa;Região sob influência direta da circulação marítima quente e úmida, característica da Massa Tropical Atlântica com fluxo de Leste atuando sobre o litoral do Nordeste brasileiro.;Verão;;;;;;;;;;;;;;;;
2025-02-18 00:00:00;Centro;mEc;Predominancia de caracteristicas termodinamicas da massa equatorial continental sobre a regiao central, mantendo umidade e instabilidade conforme os dados sinoticos observados.;Verão;;;;;;;;;;;;;;;;
2025-02-18 00:00:00;Sul;mTa;O setor delimitado encontra-se sob domínio do escoamento marítimo de leste/nordeste associado a alta pressão, caracterizando a atuação típica da Massa Tropical Atlântica (mTa).;Verão;;;;;;;;;;;;;;;;
2025-02-19 00:00:00;Norte;mEc;A região delimitada compreende a porção central e norte do Brasil, onde a mEc predomina como massa quente e úmida característica da continentalidade amazônica.;Verão;;;;;;;;;;;;;;;;
2025-02-19 00:00:00;Nordeste;mTa;Predominância da Massa Tropical Atlântica, caracterizada pelo fluxo de leste/sudeste associado à circulação marítima que atua sobre a região Nordeste, transportando calor e umidade;Verão;;;;;;;;;;;;;;;;
2025-02-19 00:00:00;Litoral;mTa;A região delimitada está sob forte influência do escoamento marítimo associado aos ventos alísios, caracterizando o domínio da massa Tropical Atlântica (mTa) no setor leste.;Verão;;;;;;;;;;;;;;;;
2025-02-19 00:00:00;Centro;mTa;A área encontra-se sob influência do fluxo equatorial e persistência da umidade marítima, com estabilidade típica da massa tropical atlântica, garantindo calor e umidade na região.;Verão;;;;;;;;;;;;;;;;
2025-02-19 00:00:00;Sul;mTa;A região encontra-se sob influência do fluxo marítimo da ASAS, caracterizado pela estabilidade e umidade advindas do Atlântico, configurando o predomínio da Massa Tropical Atlântic;Verão;;;;;;;;;;;;;;;;
2025-02-20 00:00:00;Norte;mEc;A região delimitada compreende a bacia amazônica e áreas centrais, onde predomina uma massa de ar quente e úmida de origem continental, característica da mEc, sem influência de sis;Verão;;;;;;;;;;;;;;;;
2025-02-20 00:00:00;Nordeste;mEa;A região delimitada no Nordeste encontra-se sob influência imediata da Massa Equatorial Atlântica, caracterizada por seu fluxo quente e úmido predominante sobre o setor litorâneo.;Verão;;;;;;;;;;;;;;;;
2025-02-20 00:00:00;Litoral;mTa;Area sob influencia do fluxo maritimo do quadrante leste, caracteristico da circulacao periferica da alta pressao subtropical do Atlantico Sul, trazendo ar quente e umido.;Verão;;;;;;;;;;;;;;;;
2025-02-20 00:00:00;Centro;mTa;Região sob influência direta do fluxo marítimo da circulação da ASAS, caracterizando o domínio da massa Tropical Atlântica com transporte de umidade e calor para o interior do país;Verão;;;;;;;;;;;;;;;;
2025-02-20 00:00:00;Sul;mTa;A região encontra-se sob influência do escoamento marítimo associado à alta pressão, caracterizando a predominância da massa Tropical Atlântica com transporte de umidade do oceano.;Verão;;;;;;;;;;;;;;;;
2025-02-21 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica e áreas continentais adjacentes, onde predomina a presença da massa de ar quente e úmida de origem equatorial e continental.;Verão;;;;;;;;;;;;;;;;
2025-02-21 00:00:00;Nordeste;mEa;A região delimitada sofre influência direta da Massa Equatorial Atlântica, caracterizada pelo ar quente e úmido transportado pelos ventos alísios em direção à costa setentrional br;Verão;;;;;;;;;;;;;;;;
2025-02-21 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento maritimo da alta subtropical, caracterizada por temperaturas e umidade elevadas, tipicas da massa tropical atlantica na costa leste brasileira.;Verão;;;;;;;;;;;;;;;;
2025-02-21 00:00:00;Centro;mTa;A área é dominada pelo escoamento associado à alta pressão do Atlântico Sul, caracterizando a atuação da mTa sobre o Sudeste e Centro-Oeste brasileiro, mantendo condições térmicas ;Verão;;;;;;;;;;;;;;;;
2025-02-21 00:00:00;Sul;mTa;Regiao sob dominio do fluxo maritimo do Atlantico Sul. A ausencia de frentes frias ou avanco polar permite a predominancia da massa Tropical Atlantica com ar quente e umido.;Verão;;;;;;;;;;;;;;;;
2025-02-22 00:00:00;Norte;mEc;Regiao predominantemente sob influencia de caracteristicas amazonicas, com elevadas temperaturas e altos teores de umidade, configurando a dominio da Massa Equatorial Continental.;Verão;;;;;;;;;;;;;;;;
2025-02-22 00:00:00;Nordeste;mEa;A regiao delimitada esta sob influencia direta do fluxo maritimo tropical do Atlantico Norte, caracterizando a predominancia da Massa Equatorial Atlantica (mEa), quente e umida.;Verão;;;;;;;;;;;;;;;;
2025-02-22 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência do escoamento marítimo persistente associado à circulação da alta subtropical, caracterizando o domínio da massa Tropical Atlântica.;Verão;;;;;;;;;;;;;;;;
2025-02-22 00:00:00;Centro;mTa;Região sob influência da circulação da ASAS, apresentando características de ar quente e úmido, típicas do transporte marítimo para o interior do país.;Verão;;;;;;;;;;;;;;;;
2025-02-22 00:00:00;Sul;mTa;A região delimitada está sob a influência do fluxo marítimo estabelecido pela alta pressão do Atlântico, caracterizando a predominância de ar quente e úmido sobre o setor.;Verão;;;;;;;;;;;;;;;;
2025-02-23 00:00:00;Norte;mEc;Regiao situada sobre a Bacia Amazonica, caracterizada pelo dominio de ar quente e umido de origem continental, sob influencia direta das propriedades da massa equatorial continenta;Verão;;;;;;;;;;;;;;;;
2025-02-23 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de ar quente e úmido proveniente do Atlântico Sul, caracterizado pelo regime de ventos de leste dominante no setor.;Verão;;;;;;;;;;;;;;;;
2025-02-23 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta da circulacao oceanica de leste/sudeste, caracterizando o dominio da Massa Tropical Atlantica (mTa) com transporte de umidade.;Verão;;;;;;;;;;;;;;;;
2025-02-23 00:00:00;Centro;mTa;Area sob influencia do escoamento oceanico do Atlantico Sul. As temperaturas e umidades observadas indicam predominancia da massa de origem tropical maritima sobre a regiao.;Verão;;;;;;;;;;;;;;;;
2025-02-23 00:00:00;Sul;mTa;A região delimitada encontra-se sob influência do fluxo marítimo do Atlântico associado à circulação de alta pressão, caracterizando a predominância da Massa Tropical Atlântica.;Verão;;;;;;;;;;;;;;;;
2025-02-24 00:00:00;Norte;mEc;Regiao central e norte da Amazonia sob dominio da massa equatorial continental, caracterizada por alta umidade e temperaturas elevadas, sem influencia de sistemas frontais.;Verão;;;;;;;;;;;;;;;;
2025-02-24 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de leste da circulação marítima, característica da Massa Tropical Atlântica, mantendo condições quentes e com transporte de umidade oceânica.;Verão;;;;;;;;;;;;;;;;
2025-02-24 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento do anticiclone subtropical, caracterizando a predominancia de massa tropical atlantica, quente e umida sobre o setor costeiro.;Verão;;;;;;;;;;;;;;;;
2025-02-24 00:00:00;Centro;mTa;A região encontra-se sob influência da circulação da Alta Subtropical do Atlântico Sul, caracterizando o predomínio da Massa Tropical Atlântica, quente e úmida.;Verão;;;;;;;;;;;;;;;;
2025-02-24 00:00:00;Sul;mTa;A região encontra-se sob influência da circulação da ASAS, apresentando características de ar quente e úmido típicas da massa Tropical Atlântica, predominante na área do retângulo.;Verão;;;;;;;;;;;;;;;;
2025-02-25 00:00:00;Norte;mEc;Regiao central sob influencia da massa continental quente e umida, caracteristica dos baixos niveis da Amazonia, mantendo o padrao de umidade e calor sem interferencia de frentes.;Verão;;;;;;;;;;;;;;;;
2025-02-25 00:00:00;Nordeste;mTa;Predominância da Massa Tropical Atlântica, caracterizada pelo fluxo marítimo úmido e quente sobre a região, sob influência do campo de alta pressão do Atlântico Sul no setor.;Verão;;;;;;;;;;;;;;;;
2025-02-25 00:00:00;Litoral;mEa;A região delimitada no litoral nordeste encontra-se sob influência da Massa Equatorial Atlântica, caracterizada por ser quente e úmida, predominante nesta faixa latitudinal.;Verão;;;;;;;;;;;;;;;;
2025-02-25 00:00:00;Centro;mTa;A região delimitada situa-se sob influência da circulação anticiclônica periférica do Atlântico Sul, caracterizando o fluxo estável de ar quente e úmido sobre o Centro-Oeste brasil;Verão;;;;;;;;;;;;;;;;
2025-02-25 00:00:00;Sul;mTa;A região delimitada encontra-se sob influência do escoamento marítimo associado à alta pressão, caracterizando o predomínio de ar tropical quente e úmido vindo do Atlântico.;Verão;;;;;;;;;;;;;;;;
2025-02-26 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde o escoamento térmico e a umidade elevada confirmam a predominância da Massa Equatorial Continental sobre o setor norte.;Verão;;;;;;;;;;;;;;;;
2025-02-26 00:00:00;Nordeste;mTa;Predominância de escoamento marítimo quente e úmido sobre o Nordeste brasileiro, característica da massa tropical atlântica que atua na região costeira e interior do setor.;Verão;;;;;;;;;;;;;;;;
2025-02-26 00:00:00;Litoral;mTa;Região sob influência direta da circulação marítima quente e úmida características da Massa Tropical Atlântica, mantendo estabilidade no litoral nordestino.;Verão;;;;;;;;;;;;;;;;
2025-02-26 00:00:00;Centro;mTc;Regiao situada sobre o interior do continente, caracterizada por subsidencia e fluxos de ar quente e seco, coerente com o dominio da massa tropical continental no centro-oeste.;Verão;;;;;;;;;;;;;;;;
2025-02-26 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de um sistema frontal, sob a influência direta do deslocamento de uma massa de ar frio e úmido de origem polar.;Verão;;;;;;;;;;;;;;;;
2025-02-27 00:00:00;Norte;mEc;A região delimitada ocupa o centro-norte do país, sob influência direta da massa equatorial continental, caracterizada por ser quente e úmida, típica da bacia Amazônica.;Verão;;;;;;;;;;;;;;;;
2025-02-27 00:00:00;Nordeste;mTa;Regiao sob influencia do fluxo marítimo do Atlantico Sul, transportando umidade e ar aquecido sobre o Leste Nordestino, caracterizando o dominio da Massa Tropical Atlantica.;Verão;;;;;;;;;;;;;;;;
2025-02-27 00:00:00;Litoral;mTa;Predominio da Massa Tropical Atlantica no litoral demarcado, caracterizada por transporte de umidade e calor sob regime de circulação de leste persistente.;Verão;;;;;;;;;;;;;;;;
2025-02-27 00:00:00;Centro;mTa;Regiao sob influencia do escoamento oceanico de leste/sudeste, mantendo caracteristicas de calor e umidade tipicas da massa tropical atlantica na regiao central do Brasil.;Verão;;;;;;;;;;;;;;;;
2025-02-27 00:00:00;Sul;mTa;A região apresenta predomínio de baixas pressões relativas sob influência do fluxo de ar quente e úmido proveniente do Atlântico, configurando a dominância da mTa.;Verão;;;;;;;;;;;;;;;;
2025-02-28 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde predomina massa de ar quente e úmida de origem continental, característica da mEc, sem influência de sistemas polares.;Verão;;;;;;;;;;;;;;;;
2025-02-28 00:00:00;Nordeste;mEa;Região sob influência direta do fluxo oceânico tropical, caracterizado por ar quente e úmido no setor norte/nordeste do Brasil, sob regime de circulação da Massa Equatorial Atlânti;Verão;;;;;;;;;;;;;;;;
2025-02-28 00:00:00;Litoral;mTa;A área encontra-se sob influência do fluxo equatorial marítimo quente e úmido, caracterizando a dominância da Massa Tropical Atlântica sobre o setor litorâneo analisado.;Verão;;;;;;;;;;;;;;;;
2025-02-28 00:00:00;Centro;mTa;A região está sob influência do fluxo de circulação marítima da alta pressão, caracterizando o predomínio de ar quente e úmido de origem oceânica.;Verão;;;;;;;;;;;;;;;;
2025-02-28 00:00:00;Sul;mTa;A região delimitada encontra-se sob influência da circulação da ASAS, caracterizando o predomínio de ar quente e úmido transportado do oceano para o continente, definido como mTa.;Verão;;;;;;;;;;;;;;;;
2025-03-01 00:00:00;Norte;mEc;Região do Norte do Brasil sob influência da Massa Equatorial Continental, caracterizada por características quentes e úmidas típicas da bacia amazônica.;Verão;;;;;;;;;;;;;;;;
2025-03-01 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de ar quente e úmido vindo do Oceano Atlântico, característico da circulação de leste que domina a costa e o setor leste do Nordeste brasileir;Verão;;;;;;;;;;;;;;;;
2025-03-01 00:00:00;Litoral;mTa;Região sob domínio do fluxo marítimo da alta pressão do Atlântico, caracterizada por temperaturas e umidade elevadas típicas da Massa Tropical Atlântica no litoral brasileiro.;Verão;;;;;;;;;;;;;;;;
2025-03-01 00:00:00;Centro;mTa;A região central encontra-se sob domínio do escoamento marítimo tropical, apresentando condições de umidade e calor típicas da massa Tropical Atlântica que adentra o continente.;Verão;;;;;;;;;;;;;;;;
2025-03-01 00:00:00;Sul;mPa;Região sob influência de ar mais frio e denso transportado por uma massa polar atlântica após a passagem de sistema frontal, evidenciado pela queda dos valores de pressão e tempera;Verão;;;;;;;;;;;;;;;;
2025-03-02 00:00:00;Norte;mEc;Predominio da massa de ar Equatorial Continental, caracterizada por temperaturas elevadas e alta umidade sobre a Bacia Amazonica, sem influencia de sistemas frontais.;Verão;;;;;;;;;;;;;;;;
2025-03-02 00:00:00;Nordeste;mTa;A regiao delimitada esta sob influencia direta do fluxo marítimo do Atlantico Sul, caracterizado pela estabilidade e umidade transportada pela circulacao associada a ASAS.;Verão;;;;;;;;;;;;;;;;
2025-03-02 00:00:00;Litoral;mTa;Predomínio de característica quente e úmida associada ao fluxo marítimo na costa leste do Nordeste, sob influência do regime de circulação da alta subtropical do Atlântico Sul.;Verão;;;;;;;;;;;;;;;;
2025-03-02 00:00:00;Centro;mTa;A regiao encontra-se sob predominio de escoamento vindo do oceano, caracterizando a influencia da Massa Tropical Atlantica, com caracteristicas de umidade e temperaturas elevadas.;Verão;;;;;;;;;;;;;;;;
2025-03-02 00:00:00;Sul;mTa;A região delimitada está sob forte influência do fluxo marítimo quente e úmido do quadrante leste/nordeste, característico do domínio da Massa Tropical Atlântica.;Verão;;;;;;;;;;;;;;;;
2025-03-03 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, caracterizada pela predominância de ar quente e úmido de origem continental, sem influência de sistemas frontais ou massas m;Verão;;;;;;;;;;;;;;;;
2025-03-03 00:00:00;Nordeste;mTa;Predominância de escoamento marítimo tropical sobre a região, sob influência do regime de alta pressão do Atlântico Sul, caracterizando uma massa de ar quente e úmida.;Verão;;;;;;;;;;;;;;;;
2025-03-03 00:00:00;Litoral;mTa;Regiao sob influencia direta do fluxo equatorial e tropical do Atlantico, caracterizada por alta umidade e temperaturas elevadas tipicas da massa Tropical Atlantica.;Verão;;;;;;;;;;;;;;;;
2025-03-03 00:00:00;Centro;mTa;A região central encontra-se sob domínio da circulação periférica da Alta Subtropical do Atlântico Sul, caracterizando a presença da Massa Tropical Atlântica, quente e úmida.;Verão;;;;;;;;;;;;;;;;
2025-03-03 00:00:00;Sul;mTa;Regiao sob influencia da circulacao de um centro de alta pressao no Atlantico Sul, caracterizando predominio de massa tropical maritima com fluxo de umidade em direcao ao continent;Verão;;;;;;;;;;;;;;;;
2025-03-04 00:00:00;Norte;mEc;Regiao central e norte da Amazonia sob influencia da Massa Equatorial Continental, caracterizada por altas temperaturas e elevada umidade, sem interferencia frontal nesta area.;Verão;;;;;;;;;;;;;;;;
2025-03-04 00:00:00;Nordeste;mTa;Predomínio da Massa Tropical Atlântica, caracterizada pelo escoamento de leste/sudeste associado à circulação marítima, mantendo condições quentes e úmidas sobre a região nordestin;Verão;;;;;;;;;;;;;;;;
2025-03-04 00:00:00;Litoral;mTa;Predominio da massa Tropical Atlantica no setor costeiro, caracterizada pelo fluxo de ar quente e umido sob influencia do anticiclone subtropical do Atlantico Sul.;Verão;;;;;;;;;;;;;;;;
2025-03-04 00:00:00;Centro;mTa;Regiao sob clara influencia do escoamento zonal da alta pressao do Atlantico Sul, caracterizando a predominancia de massa de ar quente e umida sobre o Centro-Oeste e Sudeste.;Verão;;;;;;;;;;;;;;;;
2025-03-04 00:00:00;Sul;mTa;A região encontra-se sob influência do escoamento marítimo associado ao centro de alta pressão no Atlântico Sul, caracterizando o predomínio de ar quente e úmido.;Verão;;;;;;;;;;;;;;;;
2025-03-05 00:00:00;Norte;mEc;A região sob o retângulo vermelho está situada no interior do continente amazônico, caracterizada por alto teor de umidade e temperaturas elevadas típicas do domínio da mEc.;Verão;;;;;;;;;;;;;;;;
2025-03-05 00:00:00;Nordeste;mTa;Predominancia da mTa sobre a regiao, transportando umidade do Atlantico Sul devido ao escoamento estavel em baixos niveis sob a influencia do Anticiclone subtropical.;Verão;;;;;;;;;;;;;;;;
2025-03-05 00:00:00;Litoral;mTa;Regiao sob incidencia de fluxo de transporte de umidade do oceano para o continente, caracteristica da circulacao maritima associada a massa tropical atlantica.;Verão;;;;;;;;;;;;;;;;
2025-03-05 00:00:00;Centro;mEc;A região central encontra-se sob domínio de uma massa de ar quente e úmida, com características de circulação equatorial continental, apresentando elevados teores de umidade.;Verão;;;;;;;;;;;;;;;;
2025-03-05 00:00:00;Sul;mTa;A região delimitada está sob o domínio do fluxo marítimo estabelecido pela circulação da alta pressão do Atlântico, caracterizando a atuação predominante da massa Tropical Atlântic;Verão;;;;;;;;;;;;;;;;
2025-03-07 00:00:00;Norte;mEc;A região delimitada compreende a bacia amazônica e áreas continentais adjacentes, onde a predominância é de ar quente e úmido, característico da Massa Equatorial Continental.;Verão;;;;;;;;;;;;;;;;
2025-03-07 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo marítimo de sudeste, característico da massa Tropical Atlântica, que mantém condições de umidade e temperaturas elevadas no setor.;Verão;;;;;;;;;;;;;;;;
2025-03-07 00:00:00;Litoral;mEa;A região delimitada no setor norte/nordeste encontra-se sob influência da Massa Equatorial Atlântica, caracterizada pelo fluxo marítimo quente e úmido dominante na faixa litorânea.;Verão;;;;;;;;;;;;;;;;
2025-03-07 00:00:00;Centro;mTa;A região delimitada está sob forte influência do escoamento marítimo associado à circulação da alta subtropical do Atlântico, caracterizando a predominância da massa Tropical Atlân;Verão;;;;;;;;;;;;;;;;
2025-03-07 00:00:00;Sul;mTa;Regiao sob influencia do escoamento de norte/nordeste oriundo da ASAS, caracterizando o transporte de ar quente e umido sobre o setor sudeste/sul do Brasil.;Verão;;;;;;;;;;;;;;;;
2025-03-08 00:00:00;Norte;mEc;A região delimitada está situada sobre a bacia amazônica, caracterizada por baixos gradientes de pressão e condições térmicas elevadas, confirmando a predominância da massa equator;Verão;;;;;;;;;;;;;;;;
2025-03-08 00:00:00;Nordeste;mTa;Regiao sob incidencia dos fluxos oceanicos orientados pelos ventos alisios, caracterizando o predomino da massa tropical atlantica sobre o setor leste/interior do Nordeste.;Verão;;;;;;;;;;;;;;;;
2025-03-08 00:00:00;Litoral;mTa;A regiao sob o retangulo esta sob influencia da circulacao periferica da alta pressao do Atlantico Sul, caracterizando a predominancia da massa Tropical Atlantica (mTa).;Verão;;;;;;;;;;;;;;;;
2025-03-08 00:00:00;Centro;mPa;Regiao sob influência de ar mais frio e denso que ingressa no continente, posicionado na retaguarda da frente fria que avança sobre a região central e Sudeste do Brasil.;Verão;;;;;;;;;;;;;;;;
2025-03-08 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de uma frente fria, caracterizada pela incursão de ar polar, evidenciada pelos gradientes barométricos e queda de temperatura.;Verão;;;;;;;;;;;;;;;;
2025-03-10 00:00:00;Norte;mEc;Regiao central da Amazonia sob influencia direta da massa de ar Equatorial Continental, caracterizada por altas temperaturas e umidade elevada, sem interferencia de sistemas fronta;Verão;;;;;;;;;;;;;;;;
2025-03-10 00:00:00;Nordeste;mTa;A região encontra-se sob influência da circulação marítima de leste, associada ao escoamento constante da alta pressão subtropical do Atlântico, configurando o predomínio da mTa.;Verão;;;;;;;;;;;;;;;;
2025-03-10 00:00:00;Litoral;mTa;A região delimitada está sob o domínio do fluxo marítimo da alta pressão do Atlântico, caracterizando a predominância da Massa Tropical Atlântica (mTa).;Verão;;;;;;;;;;;;;;;;
2025-03-10 00:00:00;Centro;mEc;Regiao situada no interior do continente, sob influencia da massa Equatorial Continental, caracterizada por alta umidade e temperaturas elevadas no setor central do Brasil.;Verão;;;;;;;;;;;;;;;;
2025-03-10 00:00:00;Sul;mPa;A região delimitada situa-se na retaguarda de um sistema frontal, caracterizada pelo ingresso de ar frio e seco, consolidando o domínio da Massa Polar Atlântica sobre o setor.;Verão;;;;;;;;;;;;;;;;
2025-03-11 00:00:00;Norte;mEc;A regiao delimitada compreende a bacia Amazonica, onde as observacoes de superficie indicam condicoes estaveis de temperatura e umidade caracteristicas da Massa Equatorial Continen;Verão;;;;;;;;;;;;;;;;
2025-03-11 00:00:00;Nordeste;mEa;Região sob influência direta do escoamento marítimo de leste, característico da massa Equatorial Atlântica, que transporta umidade e calor da zona intertropical oceânica.;Verão;;;;;;;;;;;;;;;;
2025-03-11 00:00:00;Litoral;mTa;Area sob influência da circulação da Alta Subtropical do Atlântico Sul, caracterizando padrão de escoamento quente e úmido típico da massa tropical marítima no litoral.;Verão;;;;;;;;;;;;;;;;
2025-03-11 00:00:00;Centro;mTc;A região central do continente apresenta valores térmicos elevados e baixa umidade relativa, característicos da massa de ar tropical continental que atua sobre o interior.;Verão;;;;;;;;;;;;;;;;
2025-03-11 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência imediata de massa de ar frio e úmido após a passagem de uma frente fria, caracterizada pelos gradientes de pressão e temperatura no s;Verão;;;;;;;;;;;;;;;;
2025-03-12 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde predomina a Massa Equatorial Continental, caracterizada por alto teor de umidade e temperaturas elevadas típicas do interior do ;Verão;;;;;;;;;;;;;;;;
2025-03-12 00:00:00;Nordeste;mTa;A região delimitada está sob forte influência do escoamento marítimo de leste, caracterizando a atuação da Massa Tropical Atlântica (mTa), mantendo condições de calor e umidade.;Verão;;;;;;;;;;;;;;;;
2025-03-12 00:00:00;Litoral;mTa;Região sob influência da circulação marítima da alta pressão subtropical, caracterizando o domínio da massa tropical atlântica, quente e úmida, ao longo do litoral leste brasileiro;Verão;;;;;;;;;;;;;;;;
2025-03-12 00:00:00;Centro;mTa;A região apresenta estabilidade atmosférica característica da circulação marítima da ASAS, favorecendo a predominância da mTa, massa quente e úmida que domina o setor central e cos;Verão;;;;;;;;;;;;;;;;
2025-03-12 00:00:00;Sul;mPa;A região delimitada está sob influência da massa polar atlântica, caracterizada pelo avanço de ar frio e seco na retaguarda do sistema frontal que atua sobre o Sul do Brasil.;Verão;;;;;;;;;;;;;;;;
2025-03-13 00:00:00;Norte;mEc;A regiao delimitada esta sob influencia direta da Massa Equatorial Continental, caracterizada pela predominancia de altas temperaturas e elevada umidade sobre a bacia amazonica.;Verão;;;;;;;;;;;;;;;;
2025-03-13 00:00:00;Nordeste;mTa;Predominio da massa tropical atlantica na regiao do Nordeste, caracterizada por transporte de umidade e calor oceânico sobre o continente no setor leste e interior da regiao.;Verão;;;;;;;;;;;;;;;;
2025-03-13 00:00:00;Litoral;mTa;Região sob influência direta da circulação marítima quente e úmida, característica da Massa Tropical Atlântica, devido à predominância de ventos de leste nos níveis baixos.;Verão;;;;;;;;;;;;;;;;
2025-03-13 00:00:00;Centro;mPa;A região demarcada apresenta temperaturas mais amenas e está sob a influência do avanço de uma massa de ar polar, posicionada no setor pós-frontal da frente fria atuante.;Verão;;;;;;;;;;;;;;;;
